EmployeeID,First_Name,Surname,StreetAddress,City,State,StateFull,ZipCode,Country,CountryFull,Age,Office,Start_Date,Termination_Date,Voluntary/ Involuntary,Office_Type,Department,Currency,Bonus_pct,Job_title,DOB,level,Salary,Active Status
100130,Andrew,Nelson,1147 Hoffman Avenue,New York,NY,New York,10013,US,United States,43,Boulder,16/08/2010,15/04/2011,Involuntary,Technology,Technology,USD,0.2,"Director, Engineering",28483,Director,93000,0
100131,David,Moore,4710 Neuport Lane,Norcross,GA,Georgia,30071,US,United States,47,Boulder,16/08/2010,,,Technology,Technology,USD,0.2,"Director, Engineering",26891,Director,96000,1
100132,Wendell,Hutchison,3770 Marion Drive,Tampa,FL,Florida,33602,US,United States,66,NYC,23/08/2010,,,Corporate,Sales,USD,0.1,"Associate, Sales",20038,Associate,72000,1
100133,Ashley,Orr,4215 Devils Hill Road,Jackson,MS,Mississippi,39211,US,United States,45,NYC,23/08/2010,04/08/2014,Voluntary,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,27912,Individual Contributor,77000,0
100134,George,Hardy,2073 Badger Pond Lane,Saint Petersburg,FL,Florida,33711,US,United States,57,Boulder,23/08/2010,,,Technology,Technology,USD,0.15,Senior Software Engineer,23426,Senior,95000,1
100135,Margaret,Galloway,3978 Fieldcrest Road,Long Island City,NY,New York,11101,US,United States,51,Boulder,23/08/2010,14/05/2013,Involuntary,Technology,Technology,USD,0.15,Software Engineer,25760,Individual Contributor,98000,0
100136,Samuel,Bakken,Kjrbokollen 126,SANDVIKA,,,1337,NO,Norway,48,Oslo,23/08/2010,19/11/2020,Involuntary,Technology,Technology,NOK,0.15,Software Engineer,26629,Individual Contributor,537000,0
100137,Stephanie,Dixon,4912 Andell Road,Worthington,OH,Ohio,43085,US,United States,43,NYC,30/08/2010,,,Corporate,Corporate,USD,0.15,Finance Coordinator,28582,Individual Contributor,64000,1
100138,Rita,Martinez,4617 Mill Street,Greenville,SC,South Carolina,29607,US,United States,58,Boulder,30/08/2010,,,Technology,Technology,USD,0.15,Software Engineer,23034,Individual Contributor,91000,1
100139,Erica,Loos,4328 Grant Street,Chandler,TX,Texas,75758,US,United States,42,NYC,06/09/2010,28/05/2013,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,28946,Individual Contributor,54000,0
100140,Jennie,Corkery,3765 Turnpike Drive,Alexander City,AL,Alabama,35010,US,United States,42,NYC,06/09/2010,01/02/2020,Involuntary,Corporate,Sales,USD,0.15,Account Executive,28990,Individual Contributor,78000,0
100141,Ernest,Williams,3868 Melville Street,Jackson,TN,Tennessee,38301,US,United States,40,NYC,06/09/2010,27/10/2014,Voluntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,29530,Associate,58000,0
100142,Joe,Mendoza,949 Bobcat Drive,Beltsville,MD,Maryland,20705,US,United States,36,NYC,06/09/2010,29/11/2012,Voluntary,Corporate,Corporate,USD,0.15,Finance Coordinator,31195,Individual Contributor,65000,0
100143,Raymond,Snell,357 University Street,Seattle,WA,Washington,98101,US,United States,41,Boulder,06/09/2010,31/10/2012,Involuntary,Technology,Technology,USD,0.2,"Director, Engineering",29388,Director,92000,0
100144,Karen,Walker,364 Twin Oaks Drive,Grand Rapids,MI,Michigan,49503,US,United States,36,Boulder,06/09/2010,16/04/2012,Involuntary,Technology,Technology,USD,0.15,Software Engineer,30931,Individual Contributor,94000,0
100145,Victor,Eidissen,Gravarstunet 19,SANDNES,,,4327,NO,Norway,23,Oslo,06/09/2010,12/02/2021,Voluntary,Technology,Technology,NOK,0.15,Software Engineer,35855,Individual Contributor,534000,0
100146,Marie,Gano,834 Terra Cotta Street,Ponemah,MN,Minnesota,56666,US,United States,40,Boulder,13/09/2010,25/04/2013,Involuntary,Technology,Technology,USD,0.15,Software Engineer,29758,Individual Contributor,92000,0
100147,Sharon,Castaldo,390 Joes Road,Castleton,NY,New York,12033,US,United States,26,Boulder,13/09/2010,02/06/2011,Involuntary,Technology,Technology,USD,0.15,Software Engineer,34860,Individual Contributor,94000,0
100148,Victoria,Grace,213 Haul Road,Minneapolis,MN,Minnesota,55402,US,United States,32,Boulder,13/09/2010,19/11/2010,Involuntary,Technology,Technology,USD,0.15,Software Engineer,32498,Individual Contributor,94000,0
100149,Tomine,Tren,Myrfaret 166,SKI,,,1406,NO,Norway,45,Oslo,13/09/2010,,,Technology,Technology,NOK,0.2,"Director, Engineering",27727,Director,537000,1
100150,Nora,Valseth,Vestersvegen 103,HARSTAD,,,9409,NO,Norway,33,Oslo,13/09/2010,14/03/2020,Involuntary,Technology,Technology,NOK,0.2,"Director, Engineering",32232,Director,531000,0
100151,Diana,Durbin,3327 Atha Drive,Bakersfield,CA,California,93301,US,United States,33,SanJose,13/09/2010,22/03/2013,Voluntary,Corporate,Technology,USD,0.15,IT,32100,Individual Contributor,47000,0
100152,Michael,Navarra,1865 White River Way,Salt Lake City,UT,Utah,84116,US,United States,39,NYC,20/09/2010,,,Corporate,Marketing,USD,0.1,"Associate, Marketing",29872,Associate,75000,1
100153,Francis,Mathews,3545 Wright Court,Birmingham,AL,Alabama,35221,US,United States,55,Boulder,20/09/2010,18/01/2011,Voluntary,Technology,Marketing,USD,0.1,"Associate, Marketing",24005,Associate,79000,0
100154,Jennifer,Godwin,1637 Payne Street,Tazewell,VA,Virginia,24651,US,United States,27,Boulder,20/09/2010,08/03/2022,Voluntary,Technology,Technology,USD,0.15,Software Engineer,34262,Individual Contributor,100000,1
100155,Elias,Gjerstad,Henrik Gerners gate 115,MOSS,,,1530,NO,Norway,33,Oslo,20/09/2010,,,Technology,Technology,NOK,0.3,"VP, Technology",32309,VP,538000,1
100156,Cynthia,Ector,212 Gorby Lane,Hattiesburg,MS,Mississippi,39402,US,United States,52,Boulder,04/10/2010,08/03/2011,Involuntary,Technology,Technology,USD,0.15,Software Engineer,25119,Individual Contributor,96000,0
100157,Bill,Morgan,4379 Monroe Avenue,Fort Myers,FL,Florida,33912,US,United States,33,Boulder,04/10/2010,,,Technology,Technology,USD,0.2,"Director, Engineering",32164,Director,98000,1
100158,Kenneth,Talley,549 Tori Lane,Salt Lake City,UT,Utah,84104,US,United States,51,NYC,11/10/2010,30/03/2012,Voluntary,Corporate,Corporate,USD,0.15,AP Specialist,25475,Individual Contributor,61000,0
100159,Corey,Boatright,3727 Plainfield Avenue,Syracuse,NY,New York,13202,US,United States,33,Boulder,11/10/2010,29/06/2015,Involuntary,Technology,Technology,USD,0.15,Software Engineer,32135,Individual Contributor,94000,0
100160,Vincent,Beasley,699 Owen Lane,Akron,OH,Ohio,44308,US,United States,46,Boulder,11/10/2010,17/06/2014,Voluntary,Technology,Technology,USD,0.15,Software Engineer,27445,Individual Contributor,95000,0
100161,Michael,Bell,312 Pinnickinnick Street,Newark,NJ,New Jersey,7102,US,United States,39,NYC,18/10/2010,30/12/2011,Voluntary,Corporate,Customer Service,USD,0.15,Account Manager,30095,Individual Contributor,55000,0
100162,Geraldine,Hernandez,124 Zimmerman Lane,Los Angeles,CA,California,90013,US,United States,48,NYC,18/10/2010,,,Corporate,Corporate,USD,0.15,FP&A Analyst,26712,Individual Contributor,70000,1
100163,Lavon,Daniels,3396 Sigley Road,Fort Worth,KS,Kansas,76102,US,United States,62,Boulder,18/10/2010,13/11/2013,Voluntary,Technology,Technology,USD,0.15,Software Engineer,21391,Individual Contributor,94000,0
100164,Deborah,Rhodes,4164 Ingram Street,Springfield,OH,Ohio,45501,US,United States,41,NYC,25/10/2010,18/11/2014,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,29242,Individual Contributor,59000,0
100165,Juan,Page,1681 Tail Ends Road,Green Bay,WI,Wisconsin,54303,US,United States,39,NYC,25/10/2010,04/01/2013,Voluntary,Corporate,Sales,USD,0.1,"Associate, Sales",29990,Associate,75000,0
100166,John,Norvell,3406 Stanley Avenue,New York,NY,New York,10001,US,United States,32,NYC,01/11/2010,03/10/2011,Involuntary,Corporate,Corporate,USD,0.15,Counsel,32389,Individual Contributor,66000,0
100167,Jaime,Clemons,807 Bolman Court,Effingham,IL,Illinois,62401,US,United States,51,NYC,15/11/2010,07/08/2012,Involuntary,Corporate,Marketing,USD,0.1,"Associate, Marketing",25667,Associate,79000,0
100168,Robert,Krause,3342 Griffin Street,Phoenix,AZ,Arizona,85003,US,United States,58,Boulder,15/11/2010,05/09/2011,Involuntary,Technology,Corporate,USD,0.15,"Manager, Corporate",22896,Individual Contributor,65000,0
100169,Melissa,Bailey,571 Kovar Road,Westborough,MA,Massachusetts,1581,US,United States,55,Boulder,15/11/2010,11/04/2021,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,24212,Senior,93000,0
100170,Jonathan,Jensen,939 Mcwhorter Road,Jackson,MS,Mississippi,39201,US,United States,57,Boulder,15/11/2010,27/11/2021,Voluntary,Technology,Technology,USD,0.15,Software Engineer,23539,Individual Contributor,97000,1
100171,John,Limones,647 Findley Avenue,Hunter,ND,North Dakota,58048,US,United States,35,Boulder,15/11/2010,,,Technology,Technology,USD,0.2,"Director, Engineering",31592,Director,99000,1
100172,Felix,Nash,3917 Simpson Avenue,York,PA,Pennsylvania,17401,US,United States,68,NYC,22/11/2010,,,Corporate,Technology,USD,0.15,IT,19277,Individual Contributor,47000,1
100173,William,Kelley,2125 Seth Street,Water Valley,TX,Texas,76958,US,United States,38,NYC,22/11/2010,27/05/2015,Involuntary,Corporate,Corporate,USD,0.15,"Manager, Corporate",30418,Individual Contributor,62000,0
100174,William,Reinhardt,4225 Winifred Way,Muncie,IN,Indiana,47305,US,United States,51,NYC,22/11/2010,03/07/2020,Voluntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,25706,Associate,54000,0
100175,Louise,Finn,984 Poe Lane,Shawnee,KS,Kansas,66214,US,United States,44,NYC,22/11/2010,04/07/2012,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,27953,Individual Contributor,57000,0
100176,Julian,Edwards,3474 Quilly Lane,Columbus,OH,Ohio,43215,US,United States,32,Boulder,22/11/2010,25/11/2014,Involuntary,Technology,Technology,USD,0.15,Software Engineer,32361,Individual Contributor,91000,0
100177,Eugene,Dawson,772 College Avenue,Dayton,OH,Ohio,45459,US,United States,28,Boulder,22/11/2010,,,Technology,Technology,USD,0.15,Senior Software Engineer,33953,Senior,94000,1
100178,Christoffer,Johnsen,Stverveien 112,BOD,,,8030,NO,Norway,51,Oslo,22/11/2010,23/07/2014,Voluntary,Technology,Technology,NOK,0.15,Software Engineer,25399,Individual Contributor,537000,0
100179,John,Finley,4358 Saint Marys Avenue,Watertown,NY,New York,13601,US,United States,52,NYC,29/11/2010,03/07/2013,Involuntary,Corporate,Customer Service,USD,0.15,Senior Account Manager,25349,Senior,59000,0
100180,Cecilia,Square,867 Green Street,Nashville,TN,Tennessee,37201,US,United States,53,Boulder,29/11/2010,03/02/2011,Voluntary,Technology,Technology,USD,0.2,"Director, Engineering",24724,Director,96000,0
100181,Joseph,Qualls,2357 Better Street,Kansas City,KS,Kansas,66102,US,United States,56,NYC,06/12/2010,,,Corporate,Customer Service,USD,0.15,Associate Account Manager,23772,Manager,54000,1
100182,Nicole,Burt,4629 Rockford Road,Lund,NV,Nevada,89317,US,United States,26,Boulder,06/12/2010,,,Technology,Technology,USD,0.15,Software Engineer,34535,Individual Contributor,92000,1
100183,Gaylord,Stone,1352 Lost Creek Road,Portland,PA,Pennsylvania,97205,US,United States,68,NYC,13/12/2010,06/03/2022,Involuntary,Corporate,Corporate,USD,0.3,"VP, Corporate",19191,VP,66000,1
100184,Marlin,Grajeda,3938 Hamill Avenue,San Diego,CA,California,92121,US,United States,53,NYC,13/12/2010,19/12/2011,Voluntary,Corporate,Corporate,USD,0.15,FP&A Analyst,24790,Individual Contributor,64000,0
100185,Jeffrey,McPeek,1677 Edsel Road,Van Nuys,CA,California,91405,US,United States,37,NYC,20/12/2010,26/08/2020,Involuntary,Corporate,Sales,USD,0.15,Sales Team Lead,30738,Senior,74000,0
100186,John,Archer,1512 Late Avenue,Lahoma,OK,Oklahoma,73754,US,United States,58,NYC,20/12/2010,17/04/2012,Voluntary,Corporate,Corporate,USD,0.15,Counsel,23082,Individual Contributor,65000,0
100187,Jennie,Sylva,3988 Settlers Lane,Manhattan,NY,New York,10016,US,United States,38,Boulder,27/12/2010,26/01/2011,Voluntary,Technology,Technology,USD,0.15,Software Engineer,30353,Individual Contributor,96000,0
100188,Sabrina,Powers,2235 Asylum Avenue,Stamford,CT,Connecticut,6905,US,United States,39,Boulder,27/12/2010,22/05/2015,Involuntary,Technology,Technology,USD,0.15,Software Engineer,30069,Individual Contributor,96000,0
100189,William,Jernigan,1487 Willis Avenue,Deltona,FL,Florida,32738,US,United States,29,Boulder,27/12/2010,,,Technology,Technology,USD,0.15,Senior Software Engineer,33546,Senior,99000,1
100190,Phyllis,Hollenbeck,1668 Franklin Street,Dothan,AL,Alabama,36303,US,United States,33,Boulder,27/12/2010,28/10/2023,Involuntary,Technology,Technology,USD,0.3,"VP, Technology",32098,VP,98000,1
100191,Kathy,Diaz,1700 Rebecca Street,Bensenville,IL,Illinois,60106,US,United States,29,Boulder,27/12/2010,,,Technology,Technology,USD,0.15,Software Engineer,33499,Individual Contributor,95000,1
100192,Jessica,Kelly,3846 Paradise Lane,Riverside,CA,California,92507,US,United States,39,Boulder,27/12/2010,21/06/2013,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,29820,Senior,98000,0
100193,Marc,Barnhart,4938 Maud Street,Wilmington,DE,Delaware,19801,US,United States,56,Boulder,27/12/2010,17/10/2019,Voluntary,Technology,Technology,USD,0.15,Software Engineer,23899,Individual Contributor,96000,0
100194,Bonnie,Gunderson,124 Saint Marys Avenue,Syracuse,NY,New York,13202,US,United States,53,SanJose,27/12/2010,,,Corporate,Corporate,USD,0.15,Coordinator,24988,Individual Contributor,68000,1
100195,Inez,Harris,3227 Giraffe Hill Drive,Richardson,TX,Texas,75081,US,United States,64,NYC,03/01/2011,13/09/2012,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,20789,Individual Contributor,52000,0
100196,Marie,Cox,1816 Mahlon Street,Jersey City,NJ,New Jersey,7305,US,United States,47,Boulder,03/01/2011,19/06/2014,Involuntary,Technology,Technology,USD,0.15,Software Engineer,27055,Individual Contributor,94000,0
100197,Raymond,Barrera,2623 Chestnut Street,Plant City,FL,Florida,33566,US,United States,43,Boulder,03/01/2011,25/07/2012,Voluntary,Technology,Technology,USD,0.3,"VP, Technology",28412,VP,93000,0
100198,Bryan,Pearson,2749 Ridge Road,Wichita,KS,Kansas,67202,US,United States,53,NYC,10/01/2011,10/05/2022,Involuntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,24808,Manager,53000,1
100199,Ina,Montgomery,1638 Hall Place,Blooming Grove,TX,Texas,76626,US,United States,43,NYC,10/01/2011,26/06/2013,Voluntary,Corporate,Marketing,USD,0.1,"Associate, Marketing",28458,Associate,83000,0
100200,Aileen,Pearce,3116 Geraldine Lane,New York,NY,New York,10011,US,United States,50,Boulder,10/01/2011,22/11/2013,Involuntary,Technology,Technology,USD,0.2,"Director, Engineering",26067,Director,98000,0
100201,Stanley,Cantrell,996 Jadewood Farms,Irvington,NJ,New Jersey,7111,US,United States,47,Boulder,10/01/2011,18/08/2015,Voluntary,Technology,Marketing,USD,0.15,Copy Writer,27206,Individual Contributor,85000,0
100202,Jack,Rye,2953 Hillview Drive,Piercy,CA,California,95587,US,United States,48,Boulder,10/01/2011,24/01/2014,Voluntary,Technology,Technology,USD,0.15,Software Engineer,26674,Individual Contributor,92000,0
100203,Luther,Washington,2841 Copperhead Road,Manchester,CT,Connecticut,6040,US,United States,50,Boulder,10/01/2011,,,Technology,Technology,USD,0.2,"Director, Engineering",25950,Director,94000,1
100204,Stephen,Johnson,4119 Franklee Lane,Portland,PA,Pennsylvania,97205,US,United States,24,Boulder,10/01/2011,,,Technology,Technology,USD,0.2,"Director, Engineering",35410,Director,91000,1
100205,Charles,Williams,4189 Gandy Street,Syracuse,NY,New York,13221,US,United States,32,Boulder,10/01/2011,,,Technology,Technology,USD,0.15,Software Engineer,32615,Individual Contributor,95000,1
100206,Clara,Vail,4399 Snyder Avenue,Charlotte,NC,North Carolina,28211,US,United States,39,NYC,17/01/2011,,,Corporate,Customer Service,USD,0.15,Account Manager,29803,Individual Contributor,59000,1
100207,Gregory,Campbell,2245 Alexander Avenue,Concord,CA,California,94520,US,United States,26,NYC,17/01/2011,09/08/2020,Involuntary,Corporate,Customer Service,USD,0.15,Senior Account Manager,34657,Senior,53000,0
100208,Raymond,Thacker,1777 Comfort Court,Madison,WI,Wisconsin,53703,US,United States,43,NYC,17/01/2011,,,Corporate,Customer Service,USD,0.15,Associate Account Manager,28331,Manager,58000,1
100209,Laura,Chen,105 Carolina Avenue,Mcallen,TX,Texas,78501,US,United States,48,NYC,17/01/2011,08/09/2015,Involuntary,Corporate,Corporate,USD,0.15,HR Coordinator,26780,Individual Contributor,61000,0
100210,Renee,Lewis,1051 Hershell Hollow Road,Aliso Viejo,CA,California,92656,US,United States,44,NYC,17/01/2011,05/05/2022,Voluntary,Corporate,Technology,USD,0.15,IT,28211,Individual Contributor,55000,1
100211,Raguel,Alarcon,696 Reeves Street,Oconto Falls,WI,Wisconsin,54154,US,United States,59,Boulder,17/01/2011,,,Technology,Technology,USD,0.3,"VP, Technology",22612,VP,96000,1
100212,Constance,Cote,2981 Cinnamon Lane,San Antonio,TX,Texas,78202,US,United States,58,Boulder,17/01/2011,,,Technology,Marketing,USD,0.15,Copy Writer,23153,Individual Contributor,76000,1
100213,Kelly,Rodriguez,2733 Blackwell Street,Fairbanks,AK,Alaska,99701,US,United States,30,NYC,24/01/2011,,,Corporate,Corporate,USD,0.15,HR Coordinator,33101,Individual Contributor,67000,1
100214,Maria,Reese,3615 Hog Camp Road,Summit,IL,Illinois,60501,US,United States,33,SanJose,24/01/2011,,,Corporate,Customer Service,USD,0.15,Account Manager,32163,Individual Contributor,54000,1
100215,Virginia,Holcomb,851 Roguski Road,Shreveport,LA,Louisiana,71101,US,United States,49,NYC,31/01/2011,,,Corporate,Sales,USD,0.2,Regional Sales Manager,26204,Manager,76000,1
100216,John,Castillo,1835 Flanigan Oaks Drive,Landover,MD,Maryland,20785,US,United States,37,NYC,31/01/2011,02/03/2012,Voluntary,Corporate,Sales,USD,0.15,Account Executive,30794,Individual Contributor,78000,0
100217,Martha,Martinez,619 Dark Hollow Road,Juda,WI,Wisconsin,53550,US,United States,49,Boulder,31/01/2011,03/11/2015,Involuntary,Technology,Technology,USD,0.2,"Director, Engineering",26433,Director,93000,0
100218,George,Garry,2598 Marshville Road,Poughkeepsie,NY,New York,12601,US,United States,41,Boulder,31/01/2011,,,Technology,Technology,USD,0.15,Software Engineer,29255,Individual Contributor,100000,1
100219,Haley,Mosqueda,1177 Dale Avenue,Kent,WA,Washington,98032,US,United States,28,Boulder,31/01/2011,,,Technology,Technology,USD,0.15,Software Engineer,33985,Individual Contributor,91000,1
100220,Heath,Whitaker,2904 Dogwood Lane,Tucson,AZ,Arizona,85712,US,United States,61,Boulder,31/01/2011,,,Technology,Technology,USD,0.15,Software Engineer,21905,Individual Contributor,97000,1
100221,Opal,Bennett,4641 Waldeck Street,Fort Worth,TX,Texas,76161,US,United States,31,Boulder,31/01/2011,,,Technology,Technology,USD,0.15,Software Engineer,32710,Individual Contributor,93000,1
100222,Beverly,Garcia,3203 Lowndes Hill Park Road,Bakersfield,CA,California,93301,US,United States,44,Boulder,31/01/2011,10/09/2014,Involuntary,Technology,Technology,USD,0.15,Software Engineer,28236,Individual Contributor,92000,0
